order_id,customer_name,region,product,quantity,unit_price,total_price,timestamp
8e65d55b-0834-433a-b30a-d0065f8dda6b,Cheryl Smith,San Antonio,Salad,5,10.95,54.75,2025-01-14 11:37:05
dc2d624c-fece-4e51-b369-66a239b4f9e5,Gilbert Conley,San Antonio,Salad,1,8.07,8.07,2025-01-24 06:29:37
5722f7aa-92ec-4fa7-a809-a100702e1af1,Robert Lewis,San Antonio,Gyro,5,8.97,44.85,2025-01-31 16:27:03
00bc741f-110f-4157-99d6-1be275c1946f,Angelica Dyer,San Antonio,Baklava,2,7.05,14.1,2025-01-06 08:25:55
5ebbcb17-c14d-4b0a-a9fa-55971cc6f869,Hannah Franklin,Austin,Salad,4,11.51,46.04,2025-03-20 18:08:06
1a1c8466-6368-4e0d-91d4-64043666a9a1,Stephanie Salas,San Antonio,Shawarma,1,13.18,13.18,2025-01-09 10:53:42
6d151060-90f1-4f58-8512-b044595f7aeb,Abigail Myers,Houston,Shawarma,4,8.05,32.2,2025-02-06 01:09:53
048a3278-1eb9-4e56-8643-c79243d651ce,Vanessa Ross,San Antonio,Salad,1,6.31,6.31,2025-02-25 08:00:59
4dd6f915-9ba6-411e-b421-b46d07f02761,David Walker,San Antonio,Gyro,2,13.94,27.88,2025-03-08 00:29:21
286e66bd-d3a1-43b8-9ec1-90009f0f702a,Sara Young,Houston,Shawarma,2,7.63,15.26,2025-01-12 21:13:01
6baca185-bc8b-4999-acae-4498544e7d01,Christine Roberts,San Antonio,Shawarma,4,10.18,40.72,2025-01-30 19:46:20
d494c813-fb24-40b4-93c9-9f825bfcec03,Jacob Alexander,Austin,Gyro,5,14.6,73.0,2025-01-14 03:30:12
a4a9a3a0-2196-4ac8-93ff-d470b62bda09,Ms. Lisa Hayes DVM,Austin,Salad,2,12.73,25.46,2025-01-13 17:25:23
21060adb-28dd-4006-8d25-b3461d4f2ac4,Alison Martinez,Dallas,Gyro,4,9.24,36.96,2025-03-02 17:52:46
d2a712d4-79c5-4148-acde-88e0720ba114,Diana Patterson,Dallas,Baklava,2,9.64,19.28,2025-01-27 12:00:13
24814894-1c95-487f-a1a9-2aebfc7d9f91,Sergio Bennett,San Antonio,Shawarma,4,11.89,47.56,2025-01-13 03:23:57
95b358bf-7764-4a5f-b69c-b98c4072fe0c,James Crawford DDS,San Antonio,Gyro,3,14.87,44.61,2025-03-16 01:36:49
092839e5-bdcb-4ac8-a1d2-a916a0f50665,Jamie Fischer,Austin,Baklava,1,8.96,8.96,2025-02-18 19:10:44
0f34876d-690c-4864-a1c4-1312df52fffc,Eric Martinez,Dallas,Gyro,2,11.37,22.74,2025-04-04 20:55:28
d5229269-7b08-42ed-a02b-a92623e00e2f,Andrew Rogers,Houston,Gyro,2,8.49,16.98,2025-01-18 19:03:46
fa642f31-be85-4c55-a543-2c04db2c0039,Elizabeth Mclaughlin,Dallas,Gyro,2,9.57,19.14,2025-02-26 08:16:49
0b1f369e-3214-4ec4-bbe6-33dd5c2aa40e,Dale Guerrero,San Antonio,Salad,5,10.52,52.6,2025-01-19 18:25:52
f3d5d4e4-ff67-4322-a241-4b82c75b5ce8,Robert Smith,Austin,Falafel,2,6.05,12.1,2025-03-04 02:40:56
0049848c-b532-497b-8c9f-fed33d6d435e,Ashley Lynch,Dallas,Shawarma,2,6.12,12.24,2025-02-26 21:29:29
cc9d2b26-8c80-430c-a510-4f7dc4c6c8e5,Mary May,Austin,Baklava,4,9.83,39.32,2025-01-07 22:58:03
a0a3ba1e-0da8-41de-b428-bb5095e84704,Juan Foster,Houston,Baklava,4,14.73,58.92,2025-03-25 23:41:34
faed53a2-bb1f-4447-bcd0-a5b892d458bf,Tiffany Jones,San Antonio,Salad,2,14.91,29.82,2025-03-21 14:40:35
f4e65470-08b2-4add-ba39-3c2f5a95f8cb,Haley Watkins,Houston,Shawarma,4,14.31,57.24,2025-03-29 23:34:05
34d85ca1-a5ae-4e3d-8176-705dd3246c89,Ashley Watkins,Dallas,Shawarma,5,5.24,26.2,2025-01-14 09:43:13
0481e971-7f04-4e29-8433-e5f1c5a559ac,Douglas Stewart,Dallas,Baklava,3,10.69,32.07,2025-02-18 12:36:05
450c944d-cf84-4f49-bf60-9af94750704d,Samantha Andrews,Austin,Baklava,3,7.3,21.9,2025-01-05 03:48:43
367a0331-a04b-4dd2-8b62-33eecb3d212c,Justin Navarro,Houston,Falafel,3,11.12,33.36,2025-04-04 00:11:27
454a04d6-6262-4cc0-aaad-1dbf22de48d2,Cameron Kelly,Austin,Shawarma,5,13.33,66.65,2025-03-01 20:23:10
8a83199b-2fa3-4596-a994-801f087d9bbb,Tina Bell,Austin,Salad,5,7.64,38.2,2025-03-26 20:49:51
5794b9fd-869b-4697-b9db-91c9d71ecbfa,Kimberly Brown,San Antonio,Gyro,2,13.29,26.58,2025-02-11 10:15:17
3058b6f8-71dc-486a-a054-20bdc7be4f7d,Justin Smith,San Antonio,Baklava,4,7.73,30.92,2025-02-14 19:11:53
6781bfff-2240-4ff8-827d-c4876d769aca,Julie Perry,Dallas,Baklava,2,12.15,24.3,2025-03-22 09:33:46
fcf282af-efd1-4d80-a9f2-1b33a8344abd,Sharon White,Houston,Falafel,3,10.69,32.07,2025-04-01 05:47:01
d1ba1e5e-efd9-4cf0-bedc-f2a7d06d4974,Bryan Smith DDS,Dallas,Salad,5,11.49,57.45,2025-01-23 19:08:10
7de6d39f-b491-43aa-a957-953faca33e58,Julie Marshall,Dallas,Gyro,5,14.16,70.8,2025-01-24 18:13:06
47cafb82-f961-4a63-afe5-a27e1922bb16,Melissa Reid,Houston,Falafel,4,14.02,56.08,2025-01-22 16:20:51
c040b38d-c77f-4f56-92ae-a3accff38664,Gary Thomas,Austin,Gyro,2,11.32,22.64,2025-03-23 09:41:53
416a92c1-4516-4fa0-9a0b-116979d13e20,Drew Boyd,Houston,Gyro,4,6.81,27.24,2025-01-08 14:14:43
371e6738-ee9d-4e36-9039-618670edf893,Matthew Orr,Dallas,Falafel,5,12.16,60.8,2025-04-03 09:56:24
7f27bc4a-4a29-4647-b6be-691a011f86b7,Anthony Gilmore,Houston,Baklava,5,6.01,30.05,2025-03-02 11:24:38
fee01175-a54c-4f80-8f81-ea854ddec862,Carrie Short,Austin,Gyro,1,8.14,8.14,2025-01-04 15:56:30
a8a3a084-55f1-4346-858d-ac15b5d18b91,Justin Hall,Houston,Shawarma,4,7.42,29.68,2025-04-02 20:36:45
628533da-0cbb-4b09-bfd1-f75f3e51562b,Ms. Sandra Taylor,Houston,Baklava,2,6.12,12.24,2025-01-23 01:17:12
bb3cfb14-07fc-4d71-8d63-a4b51de96adf,David Lucero,Houston,Shawarma,4,7.27,29.08,2025-01-29 02:36:37
889342d0-3ce1-446e-a385-4a7049bfb169,Brandon Freeman,Austin,Gyro,5,7.89,39.45,2025-01-23 03:58:58
f1f36320-42da-4116-a616-cdaa90156275,Justin Smith,Austin,Shawarma,4,7.71,30.84,2025-03-17 10:14:01
553c1b7e-47b8-4bda-a86e-cd9fe0118559,Emily Hurst,Houston,Gyro,4,8.83,35.32,2025-02-07 17:29:45
0ebb2c0c-3141-4f52-bd4e-cd2e7fb72833,Andrew Mcpherson,Dallas,Salad,4,12.18,48.72,2025-03-05 04:13:06
6f910884-7af9-42ed-9707-1182212be351,Kenneth Fletcher,Austin,Gyro,5,9.64,48.2,2025-02-24 22:57:01
b9626d45-39e4-44d9-bda6-6a4ec709f656,Megan Nelson,San Antonio,Shawarma,2,5.07,10.14,2025-02-21 12:40:48
8b4c4fec-9968-4c65-9758-304ef44818e3,Cynthia Giles,Houston,Gyro,4,12.92,51.68,2025-04-02 13:30:00
315c3976-153e-4eab-a081-e430f8e7a9f5,Joseph Hale,San Antonio,Falafel,1,12.81,12.81,2025-01-17 13:48:24
ab5e746d-c718-4b55-969e-6d986c0415dd,Stephanie James,San Antonio,Baklava,1,12.53,12.53,2025-01-10 17:54:24
d6e42da0-51fe-410a-bdeb-f0612e50629d,Kimberly Hall,San Antonio,Shawarma,1,6.99,6.99,2025-01-19 11:23:09
9f5837bf-cff5-4296-9222-bc8a27ad70fe,Ashley Hines,Dallas,Gyro,3,9.38,28.14,2025-01-10 14:28:43
41971ad4-08c3-4f33-825b-15b3f0b72b7d,Sara Morris,San Antonio,Falafel,1,8.76,8.76,2025-01-24 12:48:12
01072ed6-9741-4425-bdbd-ec450cc34e35,Kathleen Small,Dallas,Falafel,3,8.63,25.89,2025-01-27 02:06:51
17f64850-3656-4660-8358-4abc8eb288b0,Melissa Eaton,Austin,Shawarma,5,9.52,47.6,2025-02-19 22:19:30
02b0fd90-36e8-4ace-a8eb-a615cc05e82a,Ashley Smith,Austin,Falafel,4,7.28,29.12,2025-01-21 07:41:41
e36b3826-10f7-48a9-b50b-873062189635,Joseph Osborn,Austin,Salad,4,10.04,40.16,2025-03-22 14:05:40
bd28b569-4818-4823-89be-ebfefe886dc7,Sara Brown,Houston,Baklava,4,5.79,23.16,2025-01-08 09:14:24
2e81bb13-23f3-4c87-964d-481d99badcc0,Andrew Stuart,San Antonio,Gyro,4,5.28,21.12,2025-03-21 02:33:00
d34a839a-009a-4b81-ba78-fd62ccedca05,Patricia Taylor,Austin,Gyro,2,13.44,26.88,2025-03-18 21:29:07
22375f88-a14d-493c-bc72-b91d4c3c3c34,Robert Alvarez,Dallas,Gyro,4,13.35,53.4,2025-01-22 15:31:07
6cfa9925-0c77-4e68-b5a9-623be52cdc0c,Dr. Ethan Martin,Houston,Baklava,4,11.73,46.92,2025-04-01 16:55:53
b0a75d18-96c9-4538-a688-964f9924c515,Michael Anderson,Austin,Shawarma,5,9.45,47.25,2025-01-02 21:10:20
cc6c1d3a-e74c-4e27-a1e3-207847729d4c,Thomas Hodge,Houston,Falafel,2,9.25,18.5,2025-04-05 06:52:36
eeebb8ef-1cda-45f5-b051-b9527e55e015,Amanda Wong,Austin,Salad,1,6.49,6.49,2025-03-23 10:13:55
1fcdb800-50fe-4060-b587-b38d577afabb,Mary Adams,Dallas,Shawarma,3,6.71,20.13,2025-03-06 16:34:16
cacd37a9-2b9d-4b5d-8d87-55a92057fa19,Theresa Burnett,Houston,Salad,2,11.74,23.48,2025-03-25 11:42:41
a22adfee-7a70-4655-9bb2-24ba2c8c90d3,Shawn Palmer,Dallas,Baklava,5,6.0,30.0,2025-01-01 02:18:02
314a571b-0d25-4e42-a1f6-ed707e357658,Timothy Cruz,San Antonio,Salad,5,8.04,40.2,2025-02-15 08:31:10
d49ea1a8-608c-4d94-9ef4-b0dfd187630f,Ashley Burke,Dallas,Falafel,2,11.22,22.44,2025-02-18 10:57:09
d4082efd-9af3-4fe1-85ad-bb9a60fa5bcc,Tiffany Stout,San Antonio,Baklava,2,14.28,28.56,2025-01-01 16:47:23
31a9d780-092f-432d-af69-3854d3366414,Jonathan Hall,San Antonio,Salad,3,14.71,44.13,2025-02-16 19:16:45
a589b5f8-bbfb-4670-bd41-b4602b3b19c8,Anna Smith,San Antonio,Baklava,1,5.95,5.95,2025-02-08 02:30:18
af0b06b4-ee1c-4e28-86e9-d8a97d1fabd4,Megan Jackson,Dallas,Gyro,2,12.98,25.96,2025-04-04 14:56:33
be85f6db-bfc2-4e38-9b0f-0f7470289fd6,Amy Hanna,San Antonio,Gyro,2,7.97,15.94,2025-03-02 06:37:36
c1b76d00-0bb9-40ab-a640-2dfcb7316609,Keith Thomas,Dallas,Falafel,4,6.85,27.4,2025-02-14 00:33:15
03ce11ce-1ec9-40f6-a9c2-dbf18b9b46a7,Lisa King,Austin,Falafel,3,11.03,33.09,2025-02-01 11:00:44
b8325a78-1243-4f25-9db8-1e5dada2d20d,Matthew Wright,Austin,Salad,4,13.82,55.28,2025-03-31 16:46:37
ea7d531d-eb99-4801-b10f-7456faaccb2e,Jennifer Brown,Houston,Baklava,3,7.83,23.49,2025-03-28 05:53:21
bc2bc2ac-2cf5-454a-a5c1-989d951ca71e,Wendy Salinas,Dallas,Baklava,2,11.98,23.96,2025-01-06 12:22:20
1e06ab23-4a9a-407b-ba82-0e362428e05d,Veronica Ross,San Antonio,Falafel,3,7.74,23.22,2025-02-12 18:19:20
5aea4502-64df-4a4a-9918-156d814c2839,Lisa Washington,Houston,Baklava,2,13.53,27.06,2025-03-30 06:54:08
22f78bf6-58b0-47e0-87e3-2e413eac672b,Elizabeth Hickman,Dallas,Shawarma,5,12.67,63.35,2025-01-14 20:05:25
6351a23b-3db8-42a4-ae8c-a0529b914e75,Nicholas Nichols,San Antonio,Falafel,1,9.44,9.44,2025-01-20 09:02:38
06e233a3-2eab-45fb-a102-16ff29c77fd8,Meghan Wallace,Houston,Gyro,2,10.74,21.48,2025-02-16 00:50:54
290aec04-633f-4550-ba1c-c1f182acfbce,Randy Adams,Houston,Salad,3,7.0,21.0,2025-03-04 19:02:28
feb99451-e639-40b2-a6cb-617e7f8e8b27,Lisa Thomas,Austin,Baklava,1,5.13,5.13,2025-01-22 15:31:59
e78755b8-54df-4707-ae62-bdbaa1afc100,Keith Henson,San Antonio,Salad,2,13.56,27.12,2025-02-05 12:30:46
1db4aec6-9c68-4cf5-b78a-d7099885cd57,Nicole Freeman,Dallas,Gyro,1,10.81,10.81,2025-03-27 23:03:32
1a9be133-8456-40c7-95c6-66a735c6448f,Jeffery Wilkinson,Austin,Salad,2,6.85,13.7,2025-03-06 07:45:22
55644c1e-aac8-4303-b0fb-d3a23942ebda,Connie Soto,San Antonio,Gyro,5,8.61,43.05,2025-01-12 18:36:57
e6f012f6-546c-4e20-bc43-8cda025df872,Hannah Warren,Houston,Shawarma,3,14.5,43.5,2025-02-24 08:39:36
c7c43a4c-e643-4248-bd92-74203123eb76,Diane Macdonald,Austin,Salad,4,7.89,31.56,2025-03-12 20:06:26
8afa059e-f4db-4b03-a0bd-b619a17469d9,Angela Jordan,Houston,Falafel,5,6.56,32.8,2025-01-07 01:24:19
07cec302-f0c5-4f09-aab3-a76ef226f24b,Duane Beasley,Dallas,Gyro,1,8.16,8.16,2025-01-02 06:41:58
db981779-f955-4edb-8ba6-69a74142ca89,Jody Ryan,San Antonio,Salad,3,7.9,23.7,2025-01-09 13:18:48
18bab929-d08a-445f-a6c2-1cdf271fcfa5,Natasha Morrison,Dallas,Falafel,1,6.62,6.62,2025-02-09 21:59:47
988dde77-e4d2-4103-a89c-12ab2ac78314,Stephanie Ward,Houston,Baklava,5,7.71,38.55,2025-01-14 13:35:08
b69ec3ca-2193-489e-99b6-1abe9efdd29c,Aaron Johnson,Austin,Gyro,1,13.12,13.12,2025-03-18 18:16:20
e4b9a540-ccad-4f4d-aa17-1de16af4943d,Thomas Bryant,Houston,Falafel,3,13.11,39.33,2025-01-04 05:39:06
759114f5-0636-436b-96a9-e14abaa64f52,Scott Smith,San Antonio,Baklava,5,7.94,39.7,2025-04-02 12:12:28
ca88cfed-98f7-414e-a56e-e593bd35f660,Christopher Williams,Houston,Gyro,1,11.16,11.16,2025-03-14 15:28:42
5dbfe013-3dcc-44a6-aa28-6609aa7f5c6b,Becky Adams,Houston,Gyro,4,11.69,46.76,2025-03-26 10:49:05
9ffce2be-b6f8-47e6-82fb-75d535b613a6,Joshua Nelson,Austin,Salad,1,7.37,7.37,2025-03-16 08:40:24
95675596-2b63-4f7d-9bb1-077270e69f1e,Hannah Jones,Dallas,Shawarma,2,5.29,10.58,2025-01-16 21:39:40
f7f676e6-c27a-4ea0-adc6-e92a86382e80,Bryan Merritt,San Antonio,Baklava,4,8.36,33.44,2025-01-30 16:25:49
4290dbaa-9c14-4178-92ef-185b522acd3e,Helen Vazquez,Austin,Falafel,3,11.03,33.09,2025-02-22 03:33:11
455d91bc-7f72-4ab5-9500-a26db27220a0,Charles Robinson,Dallas,Salad,4,8.82,35.28,2025-02-20 01:57:47
eb2f7145-4489-43c3-93a6-f9e82bc6f459,Andre Brady,Austin,Gyro,3,5.38,16.14,2025-01-04 16:17:30
0cff7978-b29e-4e56-a697-f875ed15b108,Nicholas Stewart,Austin,Gyro,2,9.84,19.68,2025-02-01 14:33:09
9b8ae420-6f2f-4c35-bdbd-db3d754f7a00,Mark Boone,Houston,Falafel,4,8.66,34.64,2025-01-24 16:41:59
dbcab8ea-a8f2-448b-ad42-10399f00a269,Elizabeth Flores,San Antonio,Baklava,2,5.87,11.74,2025-02-26 05:17:34
95219be7-212e-4ce9-8a02-51abfcb08e91,Kelsey Hudson,Houston,Falafel,1,13.31,13.31,2025-01-23 23:18:42
a27d368d-2777-4e6b-aaad-1a778932fa43,Tara Robbins,Dallas,Baklava,1,11.36,11.36,2025-01-14 23:06:57
1600e1ba-c6d8-41b8-a559-591d9476adac,Monica Santos,Dallas,Baklava,1,5.97,5.97,2025-03-17 16:52:14
ad20c8c1-5c01-421e-8019-8e8109b1bb03,Jacob Moore,Houston,Salad,1,14.43,14.43,2025-02-24 10:39:56
acba3310-5345-486f-84f0-b5e3bc4a69f4,Melinda Torres,Dallas,Salad,4,7.2,28.8,2025-03-22 20:51:39
462a5fdd-d93e-4b1b-8b01-6dd51ee6dd1c,Logan Collins,Dallas,Salad,4,14.66,58.64,2025-03-08 04:51:56
c6b5bdef-4f0c-4ce9-8d90-b616f6e36cf1,Christopher Smith,Houston,Gyro,1,9.17,9.17,2025-03-05 06:16:25
1d6913ed-523d-4fac-ad3c-158d51b5c426,Rebecca Myers,Dallas,Baklava,4,6.28,25.12,2025-02-12 04:34:49
60ad6a45-8030-45ee-ad27-927f9534ca43,Deanna Beltran,Houston,Falafel,3,8.24,24.72,2025-02-26 07:07:35
e950968c-a731-4537-baef-4a756aa58052,Lindsay West,San Antonio,Baklava,1,14.67,14.67,2025-04-05 04:11:10
884278a2-f300-4cf7-b5a9-db9540bc5935,Rebekah Wheeler,Austin,Shawarma,5,7.06,35.3,2025-01-13 15:48:01
30081d6e-e7f9-4c44-8a1d-fe116174f184,David Green,San Antonio,Baklava,1,8.52,8.52,2025-01-27 10:47:11
a53f0e88-7764-4c0f-a9cb-ccc28c4870d1,James Weber,Dallas,Salad,5,6.48,32.4,2025-04-04 16:08:54
1e056b0d-c845-476d-8943-073acc6a52fa,Kevin Morrison,Houston,Baklava,2,13.91,27.82,2025-04-04 07:26:06
0a942131-1ff6-4262-8d2b-c6c772f7bfc2,Cynthia Rodriguez,Dallas,Gyro,4,7.56,30.24,2025-03-13 11:55:18
56c0b09f-327f-40e7-b1db-ebbc4b1829b8,Julie Moore,San Antonio,Shawarma,1,11.81,11.81,2025-02-12 11:47:14
799b4880-f98d-41fa-bb4c-73c972710085,Kimberly Wallace MD,Austin,Falafel,1,5.49,5.49,2025-03-25 12:43:15
be8bde10-3f77-4026-8569-cb621506e0b9,Connie Woods,Dallas,Gyro,1,9.05,9.05,2025-03-03 08:54:53
48cb7405-bc7e-4108-9820-e268ae01a490,Jessica Wells,Austin,Baklava,5,13.49,67.45,2025-01-03 19:13:53
e4989e22-565b-416c-8bc2-4d0f22f72941,Thomas Nolan,Austin,Shawarma,1,10.87,10.87,2025-02-05 21:40:11
7c342019-e83b-43eb-84a0-d8fa73a47c2a,Ruth Guerrero,Austin,Baklava,5,13.16,65.8,2025-03-08 04:12:52
4f41c8bc-83ae-4803-9c55-643b0ed1a252,Michael Smith,Houston,Shawarma,2,8.87,17.74,2025-03-27 10:03:47
f7c83f07-850d-46c6-b59e-e68984ab73c6,Jared Reed,Dallas,Salad,1,14.44,14.44,2025-02-26 19:43:10
c1b44ddd-56cf-417c-b434-c1269d51fbdd,Brenda Manning,Houston,Gyro,3,13.06,39.18,2025-02-27 20:50:52
09600091-3e1e-499c-b1fb-af57188f75b9,Thomas Garcia,Houston,Shawarma,5,9.93,49.65,2025-03-10 13:50:32
6731a9e4-238c-4982-bb79-6c0f40c9fed3,Carrie Mclaughlin,Dallas,Baklava,5,10.61,53.05,2025-03-01 12:45:22
28bbf3f4-dabb-488a-b312-f9a6eee57278,John Porter Jr.,Houston,Falafel,5,7.56,37.8,2025-03-16 00:09:18
57da39c6-754f-46b9-b6e2-9fd8d7fc1280,Sarah Dennis,San Antonio,Shawarma,1,13.4,13.4,2025-02-08 11:08:24
f36fd8cc-8dc7-41ab-8169-71b4287b70c2,Nicole Tate,San Antonio,Gyro,4,12.97,51.88,2025-03-31 06:57:18
0a607ff7-75af-4846-a56b-fb34f629b4b7,Margaret Gonzales,Houston,Salad,5,8.19,40.95,2025-01-04 21:49:01
d3226c52-2a36-4092-920f-21970025609c,Dean Gibson,Houston,Shawarma,5,11.94,59.7,2025-02-06 20:10:12
f68e41cc-c842-4226-b6cf-e8b751857340,Jeffrey Carson,Austin,Falafel,5,14.4,72.0,2025-01-10 07:15:14
31b74b3d-63ac-498d-ab6c-192781498e66,Joshua Tran,San Antonio,Gyro,3,5.43,16.29,2025-01-06 05:57:14
4c7e4af2-eb12-4095-831e-bf770d2542ba,Michael Gonzalez,Austin,Falafel,3,11.22,33.66,2025-04-02 18:11:50
f4b7ca21-9b0f-4a79-9623-b0e38a549925,Charles Trevino,Dallas,Shawarma,1,9.1,9.1,2025-02-09 12:53:00
56f31abf-e814-44c0-b94b-384de98f470b,Mr. Jonathan Fuller,San Antonio,Baklava,5,13.08,65.4,2025-01-29 22:06:55
68c1fec9-3688-46a7-937a-25a8825a3384,Derek Bowen,Austin,Falafel,4,12.47,49.88,2025-03-09 12:05:20
aba4a4de-68e9-4b8c-81f0-324d73709140,Jacqueline Smith,Dallas,Baklava,2,7.8,15.6,2025-01-17 17:02:42
a6eb06e4-aa48-4e9e-85cc-f4e8c744b915,Jonathan Mills,Austin,Salad,1,8.53,8.53,2025-01-18 00:20:19
73010957-1113-4259-8562-4d4d681a000a,Bonnie Sutton,Houston,Salad,2,5.17,10.34,2025-03-14 03:02:32
5b823aac-5fb7-495d-b5b1-ff9d62c7b455,Kristy Rich,Houston,Gyro,2,13.27,26.54,2025-03-31 23:29:36
d227dda7-2003-4d26-84fb-b4f0f0a8377e,Dawn Becker,Austin,Gyro,1,12.58,12.58,2025-01-19 23:17:29
cb5224a8-011a-42c9-893a-10215eeb7a02,Scott Cook,San Antonio,Gyro,5,13.56,67.8,2025-01-10 18:40:21
aef05053-75d3-4134-a5d4-02d1bf50cb52,Adam Garcia,Dallas,Baklava,4,5.12,20.48,2025-03-27 21:10:12
4787a161-781c-457c-82b5-b0872ee557fd,Cody Rogers,Austin,Baklava,4,7.77,31.08,2025-03-21 01:53:16
b0d79a61-7b3b-4b8d-92d4-55520ba50789,Mark Thompson,San Antonio,Falafel,5,12.22,61.1,2025-03-02 14:26:36
378be0a7-6247-4def-97ff-4242c763b4bd,Matthew Bell,Houston,Gyro,1,6.01,6.01,2025-02-27 19:00:27
16ed7871-e672-4c55-9121-2ac1810aae35,Scott Johnston,Austin,Baklava,1,6.27,6.27,2025-01-05 09:17:07
53a15c0a-cba3-4897-8587-9855ee77ccc4,Patricia Wilkerson,Austin,Shawarma,2,10.26,20.52,2025-01-29 18:39:24
53cadf78-2aa9-4725-a23e-6b692a5498fc,Jason Thomas,Austin,Gyro,2,11.7,23.4,2025-01-29 18:30:57
a09f4dac-0d5e-4541-89e0-a4723fbaa358,Jade Bradley,Dallas,Baklava,5,13.59,67.95,2025-01-31 15:43:17
622dcdf9-e671-4c8f-9e44-246ed1a3cbce,Debra Brown,Austin,Salad,3,7.51,22.53,2025-02-15 10:26:47
a1023fbe-5c60-4758-b4de-7eb4ea74c379,Barbara Moore,Dallas,Gyro,5,11.88,59.4,2025-03-25 14:51:08
d7847a9f-a823-48be-9960-8a87448e53a4,Brooke Rogers,San Antonio,Salad,2,9.09,18.18,2025-03-11 12:43:25
f809fdb6-3c98-4bcb-805c-4fa44ab4cfe1,John Drake,San Antonio,Shawarma,4,11.9,47.6,2025-03-20 09:57:52
da3256a5-3ec3-4218-a68d-ab9005671fe1,Rick Campbell,Austin,Falafel,1,14.88,14.88,2025-03-29 16:37:30
37d7485c-c797-4946-a3fb-fcd62370faff,Susan Roberson,Houston,Falafel,4,9.69,38.76,2025-03-29 13:37:04
aa6e63f1-af91-4976-93b3-1d9a81ac43e3,Anthony Hays,Houston,Baklava,4,9.85,39.4,2025-02-09 13:58:07
5be4ffe3-4381-4440-a62d-0fab01214387,Richard Holmes,Austin,Falafel,5,8.46,42.3,2025-04-01 08:01:35
ad83d1bb-c1d4-4b0b-b456-e1202313745b,Dylan Nguyen,Houston,Baklava,4,13.08,52.32,2025-03-21 03:18:21
b3473900-2c0b-473b-951e-59452df2715b,Andre Miller PhD,Houston,Salad,1,14.33,14.33,2025-03-19 22:09:56
70e7cd34-c2b6-4292-9e4f-c0f1cfe4bfd2,Vanessa Mckinney,Houston,Baklava,4,5.98,23.92,2025-02-13 11:52:32
426db95d-97f9-45a1-9a6a-34c6b456e90a,Oscar Little,Austin,Falafel,1,14.41,14.41,2025-01-06 06:43:29
ab55bca4-583a-496b-a04c-20f32bb9e8b0,Brandy Brewer,Houston,Falafel,4,13.65,54.6,2025-02-16 10:44:40
309b3a5c-3c56-4fff-9b12-e61fe0944c9e,Amber Short,San Antonio,Shawarma,2,14.5,29.0,2025-01-06 03:04:36
65f6d251-2f7d-4efe-8983-1cf836917765,Austin Barnett,Dallas,Gyro,5,11.93,59.65,2025-02-08 13:19:45
20cadfda-b6dd-4716-80e7-60ac7ae21a73,Carla Beck,Houston,Shawarma,3,11.56,34.68,2025-02-16 05:08:21
564aae14-4511-4981-95c7-f925d2658da7,Howard Garcia,Austin,Falafel,2,11.4,22.8,2025-01-18 06:17:21
7c51f3f3-af77-4a71-a127-7bfc972f53bd,Linda Perez,San Antonio,Falafel,4,9.3,37.2,2025-02-01 19:49:20
52b43c18-eec0-4f39-a2d2-360c69c35e8a,Amanda Smith,Dallas,Salad,5,7.27,36.35,2025-03-27 10:51:44
afcfbac0-e035-4e49-aa83-388d731b5546,Michael Smith,Dallas,Falafel,5,13.1,65.5,2025-02-03 05:05:30
a44cb036-5f39-4610-890a-b254de62c0d0,Brett Kaiser,Austin,Falafel,4,8.0,32.0,2025-03-09 02:02:20
5af9c2a7-b702-4aae-ba76-4f188637ff7b,Martin Jenkins,San Antonio,Baklava,3,6.04,18.12,2025-02-22 19:52:30
aac602f9-a838-4974-86e6-f306d74fa928,Thomas Nichols,Houston,Baklava,4,14.49,57.96,2025-01-05 22:44:02
a859b3ac-d81a-4fa4-821f-4f217fc5cf6d,Renee Davis,Houston,Shawarma,4,11.21,44.84,2025-01-06 17:33:40
1ff10896-6ae2-4daf-9639-f515c6abe124,Katie Hall,San Antonio,Baklava,1,11.03,11.03,2025-02-11 19:14:19
a39eb0ae-f1fb-43ad-966b-16fef8a9ec78,Stephen Lynch,Austin,Salad,1,11.07,11.07,2025-02-11 04:09:24
5449d099-2950-4b01-8496-85a58b99b181,Jessica Bryan,Houston,Shawarma,3,10.08,30.24,2025-01-03 14:00:44
d32fce32-a8ec-43dd-8b54-6312cb88b180,April Beck,Houston,Salad,2,10.48,20.96,2025-01-13 14:05:07
9d4bc20f-4936-442e-8968-36947fa7e464,John Garza,Houston,Shawarma,5,10.58,52.9,2025-02-12 20:39:00
4101f54a-c8c5-48aa-9c41-ddb4f1e052d0,John Decker,Austin,Shawarma,1,12.52,12.52,2025-02-13 19:37:04
8586d611-eb68-4bd2-85ad-32d7d73a0bf1,Karen Martin,San Antonio,Falafel,4,6.5,26.0,2025-03-26 00:23:38
ec7f60fa-597c-425f-8072-69cd3098be62,Joshua Edwards,Dallas,Shawarma,2,10.45,20.9,2025-03-29 05:33:01
9ecca8b3-3154-4d59-8534-5b3ad18c7f62,Kayla Knox,Dallas,Salad,4,11.5,46.0,2025-02-25 18:20:02
b4f31125-acce-4948-9888-a7d3725c354f,Jade Davis,Dallas,Salad,2,8.03,16.06,2025-01-10 14:50:35
